listing_id,high,medium,low
7122029,0.25651603,0.456533349,0.328064582
7184885,0.054978971,0.729431485,0.196840339
7232719,0.020163163,0.81571518,0.172583081
7335142,0.073733815,0.654946884,0.249193708
7102803,0.101789306,0.575154182,0.313804523
7165746,3.04E-06,0.999495816,0.004076218
7168649,0.118372661,0.553430223,0.295875233
7198007,0.027283735,0.823270834,0.146792259
7093931,0.084656796,0.728448459,0.188381939
7214859,0.001233869,0.972785988,0.046999484
7217632,0.037817345,0.728622066,0.220785815
7212349,0.063352798,0.761538925,0.175410641
7213612,0.02562718,0.812591544,0.152324241
7225184,0.001965632,0.963644751,0.056252274
7128085,0.020581071,0.853822042,0.133361871
7102752,0.120413054,0.631400413,0.242118789
7207525,0.052639896,0.745454335,0.194741525
7133019,0.124884876,0.629713021,0.245983325
7141390,0.073154704,0.640381193,0.275562659
7154692,0.037277093,0.789625593,0.163671949
7217371,0.045071629,0.811134153,0.148623167
7125529,0.017435564,0.755372142,0.226074367
7127357,0.158322835,0.484856017,0.353059839
7129050,0.013201104,0.869210295,0.121729694
7189302,0.142039756,0.560860124,0.308169726
7137318,0.020642536,0.775270319,0.20682514
7229168,0.077381,0.728655334,0.198213273
7115199,0.071081015,0.652324666,0.242508039
7164746,0.107791523,0.703408678,0.193068291
7139305,0.019405535,0.806044862,0.174412529
7205070,0.02888708,0.821063845,0.152780077
7171884,0.074162551,0.56120778,0.327997524
7156088,0.088354278,0.665794719,0.233816465
7209292,0.003249782,0.916733365,0.111553985
7107484,0.06881347,0.631259243,0.276216591
7152396,0.018835626,0.871070099,0.116271648
7225376,0.03525966,0.797465395,0.17294582
7186144,0.078658909,0.634411437,0.264089396
7230139,0.136843827,0.592346359,0.259281806
7192205,0.071747582,0.630369989,0.277854273
7141762,0.170033495,0.49366875,0.333442834
7211824,0.000693452,0.969667947,0.061485476
7130396,0.022616344,0.810326209,0.1614975
7172488,0.088785295,0.588328982,0.296145628
7112182,0.027227605,0.835079804,0.1353196
7091414,0.268951239,0.440250328,0.349020999
7226734,0.017379334,0.860718044,0.127280673
7109630,0.091015357,0.643235333,0.242315345
7188944,0.113793519,0.645499304,0.235125077
7127655,0.247726281,0.444905542,0.350673129
7186472,0.206645874,0.420371701,0.378480033
7173002,0.091169362,0.631105606,0.277015125
7195918,0.041951992,0.753133462,0.201234795
7123898,0.070623993,0.67757668,0.23105964
7200984,0.174948444,0.559901744,0.272442971
7128289,0.034172655,0.760369246,0.188151573
7215422,0.045394999,0.742314107,0.192602415
7120112,0.002708644,0.943823896,0.074364689
7119463,0.036721384,0.732746783,0.214469455
7185043,0.019774882,0.758396044,0.214373705
7125151,0.006099441,0.901255562,0.109013764
7199683,0.051539123,0.71701257,0.231154386
7165811,0.169953136,0.540113959,0.286395731
7216203,0.059995135,0.701147145,0.219835977
7140467,0.080634686,0.633216023,0.262385026
7132686,0.0468725,0.761134343,0.176286607
7090043,0.066502734,0.649788504,0.261165983
7160047,0.024689781,0.806699279,0.178183026
7096736,0.079152091,0.671064661,0.236054425
7154833,0.050762335,0.703038284,0.228478597
7207598,0.120534533,0.57413347,0.286048422
7193607,0.051365061,0.767319705,0.178824874
7115319,0.020773409,0.792764079,0.183042053
7192842,0.060320315,0.678316368,0.250862521
7159374,0.030227504,0.808626212,0.162478995
7211408,0.17357653,0.497408621,0.325739601
7199489,0.001833772,0.976005648,0.038370741
7207704,0.257752076,0.34649539,0.459936141
7223290,3.02E-07,0.999869527,0.001779018
7101790,0.014040933,0.78135379,0.208332905
7126743,0.139488615,0.584508441,0.274344519
7095591,0.010654055,0.879059557,0.129944412
7160774,0.129288831,0.654947512,0.219017186
7189058,0.041477926,0.63484712,0.303272639
7206963,0.270546432,0.323540542,0.453372337
7110070,0.154957222,0.41915562,0.427390252
7118952,0.118150177,0.699188316,0.194029947
7103712,0.013470459,0.904066058,0.09524721
7115596,0.095430071,0.717287285,0.189594481
7140607,0.076593463,0.661841645,0.24922063
7108745,0.016136712,0.885986804,0.107587994
7114585,0.004583617,0.933498137,0.078904076
7224341,0.03675052,0.755218894,0.209193211
7115099,0.046986604,0.772245614,0.166480357
7131618,0.056157506,0.712867276,0.211299861
7227405,0.047132442,0.752879747,0.20414084
7186862,0.087062229,0.712455087,0.20410235
7117900,0.019444122,0.822917872,0.164697061
7156232,0.048608241,0.786108622,0.16648873
7138396,0.048902583,0.808117919,0.149453752
7214225,0.104318508,0.637339009,0.248808367
7177142,0.063403654,0.577932482,0.316213659
7207696,0.000862473,0.972318761,0.053490474
7135026,0.10165061,0.690824096,0.214443225
7116139,0.075233057,0.71741143,0.19815158
7102272,0.115772615,0.542662812,0.33170663
7091800,0.282904714,0.374809268,0.411056008
7111329,0.170915696,0.481330634,0.348462646
7164857,0.170288954,0.47484779,0.351280918
7187712,0.059392759,0.745857274,0.188261578
7215634,0.033816582,0.80790258,0.151863323
7126835,0.061662391,0.69657598,0.229563948
7114231,0.030565599,0.821176707,0.15020771
7140055,0.076562735,0.560932686,0.325406737
7212649,0.258746921,0.299167549,0.513170629
7192142,0.234136521,0.428431576,0.364389817
7189117,0.00118375,0.969123033,0.054422422
7205580,0.056604232,0.69991002,0.231338152
7220545,0.366705878,0.295607548,0.466380255
7099638,0.091515553,0.624633268,0.260782023
7180565,0.07180554,0.716063848,0.211750016
7103423,0.055039425,0.678792184,0.248419973
7098676,0.135196361,0.519959771,0.331908857
7098356,0.105678688,0.696738792,0.202976394
7198688,0.072220316,0.728603702,0.201830202
7090170,0.158209104,0.56529301,0.270216915
7089841,0.026237201,0.811511486,0.154451898
7212376,0.148162339,0.604145927,0.252619029
7141634,0.204629923,0.534587643,0.281994795
7166630,0.114933459,0.639458822,0.242764163
7200852,0.047113499,0.640108759,0.273027605
7178855,0.006116293,0.912184629,0.101652963
7162172,0.119460939,0.493979341,0.386068693
7204314,0.035588557,0.77150839,0.194787575
7217662,0.003677793,0.939375697,0.081223925
7200412,0.135607228,0.475727312,0.382881494
7112294,9.08E-28,1,1.75E-13
7138334,0.192447668,0.546706341,0.283706767
7131566,0.119153398,0.613571165,0.26182337
7102599,0.132772118,0.629801094,0.236522488
7205646,0.04722722,0.76338655,0.184800698
7121432,0.055151647,0.701741241,0.224460797
7199175,0.098532878,0.612267653,0.260553027
7107809,0.061576271,0.720647005,0.206223455
7137017,0.08176424,0.613572907,0.276773105
7128093,0.095192644,0.714059316,0.19429064
7147824,0.194821925,0.511640072,0.316531814
7149909,0.149024067,0.619730888,0.249478355
7181382,0.043611208,0.779935034,0.182782067
7136567,0.00880675,0.876356793,0.131079088
7217345,0.188120524,0.472485042,0.338144471
7094491,0.102651284,0.68338467,0.214575454
7230430,0.055086788,0.688530782,0.255826281
7134406,0.01322206,0.804903438,0.194345239
7234312,0.017545365,0.878821452,0.118943007
7154625,0.307516842,0.393094475,0.383566164
7162703,0.023132671,0.748597201,0.220752384
7166174,0.065429339,0.731057062,0.193968821
7193467,0.12308572,0.599623652,0.252945695
7143763,0.057125574,0.743004524,0.188254646
7201468,0.135197805,0.477821411,0.374834464
7087845,0.042094997,0.824942051,0.137693604
7165613,0.085429305,0.756760355,0.167128408
7201429,0.141364483,0.615361142,0.246044612
7171661,0.144633728,0.494119271,0.357362304
7211097,0.090533159,0.607578051,0.271312252
7159863,0.108430697,0.501061636,0.368899213
7136117,0.153817218,0.471622618,0.367498109
7199656,0.036612182,0.621943599,0.33018133
7190640,0.217089376,0.327844794,0.478252122
7139905,0.104313175,0.594312765,0.283529129
7223507,0.028531646,0.830330971,0.145688853
7138778,0.120193153,0.680103173,0.211382831
7123207,0.010517256,0.821924704,0.169936369
7159667,0.226133244,0.277736537,0.570236185
7104827,0.075807195,0.606106107,0.299503408
7233249,0.003163252,0.94441527,0.07787011
7128081,0.064583285,0.742142334,0.186894259
7105300,0.071113563,0.748990564,0.180755775
7148095,0.073076962,0.765065124,0.167032603
7215139,0.00218803,0.950850219,0.075975472
7120768,0.151347148,0.506535215,0.333305157
7096187,0.170624237,0.391490337,0.425270538
7114672,0.215107719,0.478682693,0.328944245
7099038,0.052696724,0.640153857,0.269826456
7141708,0.092095256,0.625516986,0.284003151
7220341,0.009745807,0.896009539,0.113210384
7213825,0.014666272,0.853603716,0.142547082
7142989,0.055176044,0.744740083,0.183584018
7154613,0.019180626,0.80976882,0.165513471
7196646,0.042517188,0.819299941,0.144096708
7128282,0.00013242,0.994054995,0.018075331
7148614,0.011623349,0.890491247,0.108296557
7127007,0.001102552,0.975013651,0.046234234
7214447,0.003717138,0.930632634,0.094413375
7134233,0.07842056,0.717480751,0.206597541
7131975,0.241564697,0.338268893,0.465935904
7203181,0.001510616,0.964621749,0.058951329
7218377,0.078696072,0.629729024,0.272164864
7273151,0.074561989,0.759736931,0.170391324
7092885,0.054757521,0.666303586,0.249829034
7091971,0.113720529,0.585397299,0.275766385
7101671,0.108530644,0.543273939,0.341839937
7176621,0.072185406,0.745428649,0.175138626
7108145,0.025502244,0.789633126,0.176617738
7142051,0.053454878,0.787744109,0.161407271
7214404,0.038330167,0.795734787,0.169050594
7138683,0.132972295,0.574558039,0.276071228
7203204,0.039762408,0.77816462,0.179450702
7194187,0.017175673,0.884249958,0.110239486
7096049,0.073399768,0.701473938,0.216736687
7231669,0.078302045,0.508648907,0.363804713
7153329,0.33582473,0.28852039,0.485558949
7110341,0.079171697,0.686285581,0.21324035
7171972,0.050094965,0.784432681,0.169753639
7100305,0.257646547,0.393201897,0.402786731
7194011,0.064981465,0.764143122,0.171743588
7119552,0.075476642,0.751899995,0.171334909
7146344,0.068259119,0.652802407,0.254342244
7154706,1.21E-05,0.998769863,0.006509143
7200256,0.077899148,0.672676741,0.247935153
7090237,0.121999933,0.502943745,0.363245064
7160948,0.078196135,0.702400338,0.214068498
7151043,0.026185886,0.858184653,0.120234053
7137510,0.056840367,0.545980441,0.357035807
7089926,0.255404947,0.366608905,0.452140637
7191349,0.070582129,0.750076769,0.181288851
7106660,0.090118624,0.702175047,0.202869945
7088997,0.16192832,0.556770371,0.284979693
7188188,0.010154365,0.90807729,0.096982472
7201536,0.100234682,0.647415801,0.253064925
7232143,0.078174246,0.64196248,0.271342428
7089389,0.080497861,0.666668623,0.238766123
7200900,0.04326804,0.638674073,0.286610516
7104145,0.122964568,0.685453897,0.209229617
7106082,0.087012098,0.703724747,0.199952566
7214970,0.096085608,0.660999997,0.226128993
7215729,0.037253736,0.684979191,0.246394225
7145228,0.037057455,0.829806867,0.138974198
7171994,0.052959116,0.669337602,0.245071881
7164550,0.10785034,0.677892286,0.209164917
7093262,0.094759999,0.576686038,0.321750497
7122046,0.10895597,0.654358477,0.231389586
7221582,0.03483676,0.755212958,0.193031303
7102157,0.000624391,0.977816099,0.045015177
7201350,0.011950989,0.912244962,0.093714858
7142949,0.096464527,0.604708916,0.278367867
7197538,0.020407032,0.834878086,0.160672489
7185443,0.100270346,0.671814197,0.224125871
7134363,0.011793664,0.87987222,0.128085669
7200969,0.104663563,0.561133178,0.318617796
7220579,0.049824722,0.76220629,0.182211396
7103928,0.203613467,0.561286561,0.260967414
7229749,0.079542926,0.598869261,0.310329357
7139594,0.002902191,0.94971071,0.07099147
7120854,0.084917184,0.688638303,0.207932071
7152620,0.029595582,0.87960624,0.101578734
7156508,0.007220492,0.931278604,0.078320145
7210351,0.060199194,0.740596314,0.204220361
7230748,0.080955772,0.635751805,0.284476486
7158943,0.046619785,0.785016474,0.169995209
7100236,0.054903526,0.735894889,0.211555799
7174940,0.025979641,0.828660999,0.152592434
7115420,0.003285502,0.944190288,0.074029032
7146118,0.132633364,0.569996019,0.294469295
7119765,0.094570074,0.592115973,0.313871004
7108789,0.005500197,0.934659435,0.085116725
7159294,0.07886397,0.619769114,0.27826302
7126406,0.193355182,0.538810281,0.285616698
7139896,0.057659556,0.643065562,0.273182573
7207128,0.054718947,0.732997707,0.20819935
7141684,0.142710969,0.492754912,0.339623329
7092076,0.03019248,0.76907553,0.188483606
7197284,0.042141131,0.764251207,0.191620457
7168765,0.006329566,0.913275745,0.086687634
7165647,0.067466209,0.640317493,0.272849779
7176765,0.06639525,0.745464142,0.186903041
7101226,0.109120319,0.667193197,0.220160245
7166049,0.180599771,0.628013133,0.231706217
7183585,0.041076343,0.59761634,0.325129738
7222843,0.10470074,0.641463756,0.247342284
7198360,0.000588573,0.984568352,0.031760046
7159298,0.220609191,0.343286862,0.443032798
7140575,0.074851655,0.67911701,0.238170051
7181159,0.064472879,0.744730939,0.185975219
7147117,0.00960613,0.908016787,0.091328636
7174103,0.244855197,0.403908476,0.375893641
7188608,0.132916551,0.600553998,0.268509369
7145460,0.364624434,0.229827363,0.565110562
7092198,0.29453026,0.359407908,0.419003198
7124598,0.059432045,0.752959616,0.187170669
7224046,0.040117516,0.713808641,0.242075802
7097616,0.138289154,0.444422715,0.407521724
7108393,0.022579095,0.803722431,0.166473887
7591864,0.176763828,0.417042246,0.377821991
7233960,0.023430706,0.862956152,0.118379346
7201587,0.001979871,0.958873764,0.064809704
7135485,0.021508045,0.885418829,0.098237775
7177045,0.073371356,0.657788789,0.253194407
7217193,0.079249965,0.710420972,0.203466892
7162255,0.08467131,0.656492087,0.262578291
7206842,0.051397607,0.73563242,0.205463785
7098872,0.12537887,0.580534716,0.267289162
7195553,0.053135185,0.678241871,0.260482699
7186428,0.03973112,0.833302325,0.130380712
7092200,0.023738185,0.807713663,0.172234551
7203055,0.004230526,0.944062642,0.073870441
7218763,0.005139993,0.939156956,0.070179061
7115459,0.061103146,0.753297693,0.175188858
7128025,0.045897824,0.769098725,0.175693411
7190889,0.078044279,0.659592822,0.229189416
7209767,0.232803235,0.446956087,0.354279139
7124863,0.054027644,0.722227333,0.22475803
7222171,0.398919021,0.147961063,0.672585988
7121417,0.068871226,0.634107246,0.268778338
7199592,0.089296193,0.650473195,0.240631175
7162036,0.202816579,0.505882232,0.320264974
7195966,0.371884715,0.184732987,0.627140813
7160460,0.133220436,0.55366415,0.311537722
7202006,0.020077354,0.818241264,0.153036365
7209345,0.131329392,0.674326495,0.213480155
7230452,0.021140125,0.776655611,0.217119424
7184895,0.055606,0.669807833,0.237802224
7134349,0.051880985,0.765091058,0.184704108
7102786,0.08212118,0.574727789,0.307578452
7228901,0.023217446,0.836143001,0.13959498
7521846,0.10275628,0.645963555,0.245808258
7161417,0.220365987,0.473566621,0.334312454
7230422,0.004362687,0.927921672,0.093008949
7093371,0.082164372,0.630790797,0.276554191
7102392,0.083681651,0.507626423,0.380399136
7135050,0.147527437,0.401938586,0.449962587
7169335,0.389370826,0.231908657,0.568135725
7123030,0.290308198,0.397146919,0.381712834
7219036,0.006878119,0.897127466,0.112112706
7182736,0.083825119,0.545530541,0.311402066
7186030,2.90E-07,0.999884748,0.001539817
7187939,0.053866497,0.810202592,0.141562379
7138191,0.141213321,0.559572597,0.288262401
7108175,0.031936527,0.787774036,0.183225894
7206351,0.081605084,0.734131454,0.191166033
7186479,0.046129916,0.81415512,0.147372301
7095011,0.004272711,0.943134063,0.071445729
7180956,0.057059585,0.756792066,0.186047307
7167563,0.125021328,0.53364638,0.33999443
7155353,0.03102609,0.79538307,0.168456115
7206249,0.021866686,0.8548721,0.127370752
7220644,0.048403765,0.75638515,0.181464673
7116147,0.259347726,0.366850825,0.430326597
7193006,0.024635087,0.85341305,0.130933624
7118155,0.042101491,0.726793758,0.224617303
7140827,0.003961194,0.944803761,0.071507048
7175923,0.095574803,0.69046109,0.21805928
7217884,0.058316239,0.711686668,0.230670856
7149333,0.102096656,0.617566803,0.265519276
7177537,0.056824383,0.70301644,0.230336348
7184882,0.087586557,0.657802557,0.246899071
7150664,0.132733926,0.528096216,0.307949961
7095917,0.043463376,0.730153713,0.220997162
7149883,0.392903256,0.267965405,0.475937545
7094614,0.102914024,0.692480934,0.204363801
7186821,0.221560058,0.50034808,0.307671268
7119728,0.071096908,0.760476945,0.170844188
7131442,0.183643434,0.570483841,0.273644292
7206390,0.218643756,0.280253228,0.540693847
7172713,0.024643821,0.747546146,0.214964738
7100164,0.293689163,0.382214926,0.39047908
7141110,0.011798776,0.898015628,0.095024532
7198362,0.101623052,0.639260891,0.241468634
7103942,0.079347257,0.701284067,0.202375896
7197741,0.040668393,0.743898535,0.220269499
7191429,0.03594826,0.671375976,0.26974564
7201916,0.24958112,0.376319161,0.404427046
7153760,0.168993446,0.567915953,0.277149708
7221742,0.003366943,0.934128464,0.075905052
7173757,0.108525289,0.449568063,0.419012875
7195148,0.000711115,0.975502568,0.049402628
7109256,0.217299736,0.538057253,0.280065996
7211868,0.065490504,0.68331595,0.222987793
7225989,0.164808064,0.583747288,0.264272673
7144277,0.034384607,0.807315599,0.156105199
7195608,0.017045044,0.866845208,0.12945297
7210900,0.110693517,0.707395608,0.194377271
7108915,0.124197421,0.638315035,0.234650887
7153943,0.046892826,0.757945166,0.194641605
7190800,0.12398021,0.471301802,0.349266197
7168988,0.153716562,0.433377473,0.404981392
7089681,0.32385641,0.286964506,0.51195406
7216218,0.087872079,0.646882933,0.253012437
7096092,0.045337699,0.753214124,0.196870015
7172544,0.106047148,0.526371677,0.319154978
7112843,0.053955249,0.707119037,0.22987666
7197838,0.106032566,0.61809962,0.255861089
7136132,0.087886964,0.665795225,0.236541891
7122220,0.241089199,0.375564143,0.405925686
7159573,0.057000446,0.69281853,0.234198173
7158419,0.01759144,0.872063661,0.121958616
7167273,0.020340998,0.839070886,0.155893312
7155633,0.141752921,0.371626279,0.482465639
7175000,0.237100283,0.431415596,0.370642256
7209645,0.03321228,0.756149745,0.194933782
7121175,0.039170342,0.802035514,0.156450543
7161006,0.00135452,0.971147783,0.047941303
7101761,0.002163173,0.958446712,0.062540417
7143060,0.051487096,0.750881063,0.199668748
7100365,0.065703688,0.689360147,0.224158837
7091177,0.022627269,0.811017173,0.17954177
7119695,0.030276301,0.811259939,0.155795841
7147351,0.063820461,0.645598733,0.251618715
7140646,0.017269926,0.86834816,0.112445447
7104053,0.197387693,0.517013313,0.301347107
7220916,0.086232269,0.568321328,0.324147653
7104949,0.059478723,0.630835624,0.273900106
7141078,0.000351414,0.979052475,0.049357736
7115068,0.14091392,0.503081336,0.345516739
7146649,0.243180933,0.411414032,0.36206198
7180973,0.109944173,0.573787919,0.30960298
7145931,0.110130549,0.654228985,0.2287031
7100468,0.170437101,0.498390046,0.330931549
7157229,0.12526115,0.570942059,0.284820841
7225802,2.81E-07,0.99984718,0.00219463
7218782,0.033541115,0.828267117,0.14659398
7129033,0.08082586,0.644358221,0.253200396
7216368,0.09415282,0.594708777,0.299800804
7103361,0.097851565,0.625189628,0.277034469
7228876,0.046188466,0.740280101,0.219741545
7224986,0.051151828,0.649010095,0.289369201
7224001,0.013850581,0.876218327,0.120693465
7108216,0.098551964,0.615812398,0.28955562
7129949,0.11710631,0.609988808,0.266018473
7221959,0.15171233,0.568476626,0.294989736
7132167,0.040778098,0.735748107,0.200664789
7142307,0.093279451,0.661634507,0.232945777
7172421,0.123271254,0.532921395,0.330000764
7135962,0.005507849,0.940232648,0.066556168
7093563,0.121891161,0.535796165,0.322327302
7171451,0.159167261,0.444899716,0.396341221
7168776,0.012485683,0.834748754,0.15502039
7224397,0.001546961,0.973725048,0.044692899
7171869,0.105247734,0.635380983,0.250730377
7096668,0.106905011,0.54660024,0.3265492
7135842,0.070136254,0.759614793,0.174729716
7213915,0.068915092,0.756463447,0.176648292
7197490,0.009496053,0.900186805,0.110873562
7216655,0.063354521,0.664248644,0.253234197
7200811,0.057992361,0.717984837,0.198176642
7179898,0.109696992,0.593166942,0.28976791
7106129,0.059023644,0.713985504,0.203635019
7090300,0.114341846,0.512083589,0.354512389
7147737,0.003291101,0.940764529,0.071352208
7110485,0.104089022,0.585624322,0.281919548
7113257,0.124426716,0.535202449,0.32201426
7140894,0.150725047,0.653681592,0.220605295
7194606,0.059780603,0.667969261,0.254779598
7217843,0.035161283,0.8173001,0.148846441
7159339,0.051581912,0.65763958,0.258803963
7112329,0.0448986,0.766212673,0.182736507
7126545,0.0652478,0.650095386,0.270284256
7158490,0.098796463,0.554929571,0.312484548
7148516,0.099511464,0.674505199,0.217747274
7105003,0.133563912,0.601624655,0.261733826
7169520,0.091430058,0.682750959,0.214278136
7122632,0.009461786,0.89785217,0.1049946
7111683,0.059296687,0.814193201,0.135195845
7215701,0.055826411,0.760005129,0.177880596
7140174,0.064113057,0.681830532,0.229431761
7094716,0.114072146,0.620430695,0.261839003
7093551,0.009154335,0.893218398,0.111597487
7128871,0.000512793,0.986688088,0.028486667
7142113,0.137925925,0.657351373,0.216546661
7201315,0.123918859,0.561174628,0.304759251
7189028,0.044698145,0.741414888,0.195872239
7215772,0.076607868,0.691692591,0.217534598
7204583,0.220273406,0.394561085,0.4081272
7152492,0.128581815,0.604351171,0.257921651
7121012,0.104280375,0.592327752,0.282580052
7094558,0.068255809,0.647904419,0.250257946
7105694,0.100565331,0.636540489,0.263014367
7222030,0.047408046,0.76497437,0.175081544
7177603,0.07937783,0.593230583,0.301544279
7213465,0.058081263,0.801402105,0.14968062
7089759,0.194567921,0.325612932,0.495435633
7151864,0.005076254,0.937382462,0.073716001
7092678,0.271124928,0.277978849,0.548830578
7135666,0.087339107,0.638458401,0.260812916
7137197,0.006989838,0.900840604,0.109921334
7091504,0.092590694,0.628279932,0.256800185
7131903,0.127947194,0.495789732,0.361100114
7089191,0.060772162,0.607355943,0.303814975
7138785,0.067720475,0.71960219,0.198705669
7210455,0.155522008,0.507660737,0.333921122
7198542,0.324587232,0.286862607,0.508991871
7180998,0.069444837,0.65841668,0.262241537
7129683,6.93E-14,0.999999998,1.56E-06
7164582,0.063655874,0.690587608,0.215460427
7225730,0.065549325,0.665574994,0.244521461
7209334,0.014075404,0.847638916,0.143588848
7172223,0.036777896,0.819988235,0.147841668
7175745,0.113460524,0.63520944,0.243445367
7118379,0.029470282,0.774520311,0.190102235
7179778,0.123516872,0.620647963,0.254554562
7231684,0.05876219,0.767945645,0.176855481
7130322,0.280446867,0.270036224,0.525827051
7143509,0.046164119,0.752029186,0.199866434
7191369,0.088131318,0.711616294,0.203303098
7179617,0.024701333,0.866965686,0.117039841
7155184,0.079998906,0.708206073,0.19429262
7216036,0.127155586,0.633248176,0.240079323
7101022,0.197548977,0.45474429,0.350116356
7107235,0.166713615,0.482261459,0.327674034
7221511,0.182344897,0.45664454,0.384807289
7213457,0.02738612,0.873146141,0.112256305
7123403,0.025781039,0.830304918,0.141245685
7207333,0.026593885,0.788156327,0.190238468
7172622,0.090676408,0.52175731,0.361183362
7138861,0.001973338,0.964592554,0.057087848
7137217,0.045186781,0.753724052,0.192529857
7110273,0.095123044,0.518327259,0.349324823
7088659,0.140167658,0.484158968,0.368422987
7133149,0.07876151,0.758781641,0.167808343
7187037,0.004196405,0.962433385,0.052338568
7109981,0.338033256,0.297563039,0.471809926
7140618,6.27E-09,0.999993123,0.000253941
7090583,0.148258201,0.527635315,0.308555966
7199372,0.062073003,0.77503331,0.166887789
7172736,0.130620902,0.604765311,0.261295932
7172254,0.083862741,0.649925808,0.265193731
7160325,0.007405057,0.888611526,0.122039798
7119646,0.116066286,0.539375153,0.325818694
7205172,0.088656164,0.67086166,0.21941782
7121193,0.06631192,0.626606708,0.270477651
7197380,0.072691666,0.670188559,0.240606079
7134290,0.097729775,0.561928169,0.31863764
7107040,0.003545635,0.954014577,0.066957812
7102830,0.055036417,0.618763588,0.294292857
7104848,0.089503481,0.581650585,0.307637727
7103371,0.161588838,0.404268181,0.437085427
7126015,0.09175093,0.625906803,0.273849012
7219884,0.19085102,0.547351752,0.28498038
7139156,0.041703034,0.784648612,0.169617197
7225380,0.00631664,0.875304542,0.135276667
7108257,0.108409783,0.646208041,0.237189957
7101536,0.120926668,0.67059267,0.216136238
7151006,0.095410112,0.615414021,0.245028309
7102333,0.13551857,0.508967086,0.345944404
7104311,0.149249205,0.50990061,0.334032431
7140978,0.022234754,0.782934519,0.191495421
7130377,0.101202942,0.593789591,0.280377817
7119509,0.082616936,0.506215813,0.372179812
7178057,0.050013394,0.640405091,0.294352925
7095050,0.196043439,0.462615351,0.34414697
7126734,0.01032696,0.869926381,0.134375909
7094720,0.075917258,0.746696062,0.178671506
7144275,0.100117612,0.526459086,0.343893112
7233927,0.183715929,0.466387749,0.367191857
7199045,0.218374119,0.501056736,0.307246499
7132256,0.059982416,0.726429564,0.211867616
7148194,0.018538974,0.893608989,0.095410952
7152093,0.018487181,0.850436931,0.133944264
7215559,0.035540226,0.750640547,0.204624394
7215661,0.210689281,0.470746035,0.335140532
7214290,8.79E-06,0.999209284,0.004541626
7088044,0.233242623,0.481663508,0.319703854
7205876,0.039092124,0.819916841,0.148139089
7233253,0.035832396,0.747464731,0.198037614
7130490,0.010095164,0.912520394,0.090565184
7175619,0.0088972,0.848845814,0.159201537
7196149,0.046007725,0.7438979,0.205913727
7090156,0.025519099,0.822014873,0.141327283
7152483,0.163448265,0.570114271,0.27001432
7141010,0.040925325,0.74403385,0.206219751
7203503,0.111639979,0.632399163,0.251560039
7215087,0.049736945,0.77136007,0.165389822
7214374,0.054225645,0.773688103,0.173609227
7172199,0.000458342,0.984184947,0.036282206
7126807,0.118843496,0.468884225,0.399399883
7226563,0.061194113,0.668995429,0.251408676
7170350,0.072313639,0.680349373,0.24565121
7221101,0.181390052,0.497506262,0.322451161
7210463,0.008406915,0.875922064,0.122127249
7096580,0.04167333,0.745977651,0.193175439
7153853,0.135857678,0.53460512,0.310409256
7232037,1.58E-05,0.99852728,0.007400932
7088757,0.114751288,0.607527356,0.271520244
7223288,0.006581185,0.90763651,0.107829068
7110083,0.007957235,0.8773144,0.138539745
7147980,0.009796904,0.872177826,0.139056839
7174765,0.070641516,0.780668495,0.157571835
7147568,0.264976424,0.288874888,0.468061554
7199902,0.05330304,0.778974246,0.168644485
7118977,0.053109443,0.636079372,0.277838559
7173673,1.69E-05,0.997341947,0.013173175
7215958,0.130108733,0.578088456,0.279642702
7233041,0.010904884,0.894738131,0.111378
7225424,0.104425519,0.496368742,0.383802132
7140798,0.161757868,0.536289702,0.294799899
7173564,0.094879449,0.583131485,0.285399155
7224085,0.065349555,0.694784622,0.229449423
7168422,0.076815344,0.635244631,0.2621895
7192375,0.019654719,0.845093831,0.133882221
7113479,0.047670424,0.704573199,0.220301047
7168209,0.010337788,0.866797015,0.128604962
7137151,0.128363233,0.619694394,0.242005787
7230345,0.013925291,0.84640516,0.149021237
7176257,0.017520251,0.874396374,0.112838988
7121010,0.342622664,0.305559156,0.46473826
7216658,0.113477712,0.56761405,0.308473688
7145822,0.085736629,0.597331419,0.284380117
7167723,0.063881168,0.634081186,0.260173178
7119142,0.080089382,0.707326812,0.194323881
7185307,0.064957805,0.707599547,0.21222099
7091689,0.112802426,0.549155884,0.317735986
7120103,0.069868703,0.748633094,0.172306684
7230536,0.057739838,0.761690415,0.175354136
7203877,0.046562345,0.714573486,0.23532072
7170448,0.088279383,0.631372095,0.279907385
7231485,0.080990839,0.715888304,0.203278029
7170052,0.202243561,0.455286233,0.344781231
7111169,0.166247162,0.471242974,0.362970588
7232724,0.001469484,0.954724475,0.071798377
7151636,0.030544524,0.838460247,0.130625387
7213704,0.034211589,0.84933543,0.126279057
7205094,0.149548119,0.549221649,0.295126636
7134985,0.07113937,0.750302824,0.181136553
7156146,0.038702211,0.768209253,0.187210648
7165485,0.033612405,0.70245008,0.221822263
7159568,0.032503704,0.821736208,0.146784532
7101814,0.000195083,0.991593278,0.022447021
7114157,0.161077201,0.567454865,0.275558173
7173181,0.006011162,0.937081262,0.075555607
7142862,0.072427294,0.748201585,0.165694049
7151104,0.003988676,0.946232502,0.064993455
7142474,0.011180654,0.839320274,0.161257138
7204597,0.149747569,0.536020824,0.329901006
7113012,0.026041254,0.776751836,0.187809294
